RegionID,SizeRank,RegionName,RegionType,StateName,State,City,CountyName,YearMonth,Rent,Year,Month,race_black,race_white,race_asian,race_others,age_median,commute time,male,female,married,single,median_household_income,college_grad,family_size,population,neighborhood
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2019-01-31,2644.2686060584224,2019,1,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2019-02-28,2707.089920789323,2019,2,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2019-03-31,2819.0489848010266,2019,3,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2019-04-30,2803.8889654336735,2019,4,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2019-05-31,2844.6075139595855,2019,5,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2019-06-30,2819.661040984573,2019,6,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2019-07-31,2789.7992499366323,2019,7,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2019-08-31,2756.0266292754077,2019,8,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2019-09-30,2754.4593110679125,2019,9,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2019-10-31,2710.134180171803,2019,10,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2019-11-30,2757.2302186319534,2019,11,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2019-12-31,2766.390748827053,2019,12,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2020-01-31,2743.208998821747,2020,1,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2020-02-29,2785.893492281712,2020,2,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2020-03-31,2791.605348017736,2020,3,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2020-04-30,2980.1884162429265,2020,4,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2020-05-31,2965.8441145347197,2020,5,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2020-06-30,2944.3533451868116,2020,6,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2020-07-31,2893.7682601559345,2020,7,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2020-08-31,2847.3253488101204,2020,8,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2020-09-30,2783.634291929282,2020,9,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2020-10-31,2687.4570002642013,2020,10,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2020-11-30,2626.471100756221,2020,11,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2020-12-31,2673.5432297336747,2020,12,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2021-01-31,2739.400360712617,2021,1,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2021-02-28,2753.8498190697014,2021,2,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2021-03-31,2713.2537624448564,2021,3,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2021-04-30,2640.644886047397,2021,4,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2021-05-31,2674.671089983534,2021,5,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2021-06-30,2709.7881379864634,2021,6,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2021-07-31,2838.496326308863,2021,7,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2021-08-31,2836.956164333747,2021,8,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2021-09-30,2858.6801171587217,2021,9,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2021-10-31,2836.5493119907796,2021,10,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2021-11-30,2792.667431440078,2021,11,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2021-12-31,2799.3670400931856,2021,12,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2022-01-31,2792.5627845273675,2022,1,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2022-02-28,2911.9004925654667,2022,2,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2022-03-31,2947.290204611519,2022,3,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2022-04-30,3013.29877161774,2022,4,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2022-05-31,2997.534835972004,2022,5,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2022-06-30,3040.8058097295966,2022,6,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2022-07-31,2991.6361788836516,2022,7,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2022-08-31,3008.562704950502,2022,8,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2022-09-30,2980.722304190529,2022,9,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2022-10-31,3035.068757616378,2022,10,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2022-11-30,2917.578972539004,2022,11,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2022-12-31,2902.133730304008,2022,12,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2023-01-31,2884.144410827653,2023,1,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2023-02-28,2984.950427381711,2023,2,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2023-03-31,3054.60047331377,2023,3,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2023-04-30,3098.0005205810626,2023,4,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2023-05-31,3125.460319276477,2023,5,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2023-06-30,3130.2409013997903,2023,6,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2023-07-31,3088.015010143033,2023,7,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2023-08-31,3164.010235737059,2023,8,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2023-09-30,3141.6946469313975,2023,9,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2023-10-31,3148.735938155257,2023,10,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2023-11-30,3042.472484431933,2023,11,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2023-12-31,3148.603248971529,2023,12,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2024-01-31,3145.4865397981835,2024,1,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97567,71,94112,zip,CA,CA,San Francisco,San Francisco County,2024-02-29,3073.6666666666665,2024,2,3.3,21.3,50.9,24.5,42.5,33.9,49.8,50.2,45.3,54.7,112795,34.8,3.77,73049,Ingelside-Excelsior/Crocker-Amazon
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2017-01-31,3396.0321371599016,2017,1,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2017-02-28,3373.470696926318,2017,2,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2017-03-31,3426.761899349064,2017,3,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2017-04-30,3460.269594800071,2017,4,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2017-05-31,3464.2995360036,2017,5,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2017-06-30,3457.4494685783093,2017,6,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2017-07-31,3504.3556223459377,2017,7,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2017-08-31,3528.5204485237286,2017,8,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2017-09-30,3543.3859619896566,2017,9,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2017-10-31,3565.5550872425856,2017,10,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2017-11-30,3567.4680231340594,2017,11,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2017-12-31,3533.0500618869705,2017,12,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2018-01-31,3504.3095688520993,2018,1,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2018-02-28,3481.442522925748,2018,2,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2018-03-31,3502.3381359534906,2018,3,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2018-04-30,3495.900847441628,2018,4,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2018-05-31,3540.672700589591,2018,5,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2018-06-30,3554.8237497049213,2018,6,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2018-07-31,3546.924130518688,2018,7,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2018-08-31,3588.2137062006263,2018,8,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2018-09-30,3584.827402758893,2018,9,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2018-10-31,3636.081932280187,2018,10,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2018-11-30,3594.7275087877424,2018,11,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2018-12-31,3582.524122220948,2018,12,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2019-01-31,3575.964306674866,2019,1,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2019-02-28,3626.00694235396,2019,2,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2019-03-31,3647.2474828563895,2019,3,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2019-04-30,3636.7493150286737,2019,4,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2019-05-31,3605.3164869281377,2019,5,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2019-06-30,3629.166040932008,2019,6,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2019-07-31,3658.963930850542,2019,7,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2019-08-31,3701.566981015285,2019,8,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2019-09-30,3685.763706121514,2019,9,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2019-10-31,3667.0832821959793,2019,10,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2019-11-30,3664.594414954628,2019,11,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2019-12-31,3695.844572756019,2019,12,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2020-01-31,3715.046893875317,2020,1,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2020-02-29,3733.693910679963,2020,2,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2020-03-31,3722.089139018648,2020,3,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2020-04-30,3743.7333528980944,2020,4,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2020-05-31,3695.4822753278527,2020,5,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2020-06-30,3652.687135386634,2020,6,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2020-07-31,3536.7931793987627,2020,7,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2020-08-31,3440.767595711235,2020,8,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2020-09-30,3340.4299058336346,2020,9,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2020-10-31,3255.4386867171006,2020,10,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2020-11-30,3186.45589917326,2020,11,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2020-12-31,3149.7283313313224,2020,12,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
97565,213,94110,zip,CA,CA,San Francisco,San Francisco County,2021-01-31,3124.425975712302,2021,1,3.6,50.8,15.4,30.200000000000003,38.3,31.8,53.3,46.7,35.9,64.1,143938,60.2,3.31,67999,Inner Mission/Bernal Heights
